date,SPY,EWJ
2014-08-06,192.07,11.755
2014-08-07,191.03,11.72
2014-08-08,193.24,11.74
2014-08-11,193.8,11.85
2014-08-12,193.53,11.83
2014-08-13,194.84,11.93
2014-08-14,195.76,11.95
2014-08-15,195.72,11.97
2014-08-18,197.36,12.01
2014-08-19,198.39,12.02
2014-08-20,198.92,11.95
2014-08-21,199.5,12.01
2014-08-22,199.19,11.92
2014-08-25,200.2,11.96
2014-08-26,200.33,11.9
2014-08-27,200.25,11.85
2014-08-28,200.14,11.82
2014-08-29,200.71,11.8
2014-09-02,200.61,11.92
2014-09-03,200.5,11.93
2014-09-04,200.21,11.89
2014-09-05,201.11,11.84
2014-09-08,200.59,11.83
2014-09-09,199.32,11.73
2014-09-10,200.07,11.86
2014-09-11,200.3,11.83
2014-09-12,199.13,11.79
2014-09-15,198.98,11.8
2014-09-16,200.48,11.82
2014-09-17,200.75,11.72
2014-09-18,201.82,11.79
2014-09-19,200.7,11.81
2014-09-22,199.15,11.8
2014-09-23,198.01,11.78
2014-09-24,199.56,11.85
2014-09-25,196.34,11.82
2014-09-26,197.9,11.91
2014-09-29,197.54,11.84
2014-09-30,197.02,11.77
2014-10-01,194.35,11.58
2014-10-02,194.38,11.36
2014-10-03,196.52,11.5
2014-10-06,196.29,11.47
2014-10-07,193.26,11.4
2014-10-08,196.64,11.47
2014-10-09,192.74,11.18
2014-10-10,190.54,11.02
2014-10-13,187.41,10.92
2014-10-14,187.7,10.99
2014-10-15,186.43,10.93
2014-10-16,186.27,10.89
2014-10-17,188.47,10.94
2014-10-20,190.3,11.16
2014-10-21,194.07,11.14
2014-10-22,192.69,11.15
2014-10-23,194.93,11.22
2014-10-24,196.43,11.26
2014-10-27,196.16,11.28
2014-10-28,198.41,11.34
2014-10-29,198.11,11.4
2014-10-30,199.38,11.49
2014-10-31,201.66,12.06
2014-11-03,201.77,12.14
2014-11-04,201.07,11.82
2014-11-05,202.34,11.76
2014-11-06,203.15,11.61
2014-11-07,203.34,11.57
2014-11-10,203.98,11.66
2014-11-11,204.18,11.73
2014-11-12,203.96,11.67
2014-11-13,204.19,11.77
2014-11-14,204.24,11.77
2014-11-17,204.37,11.58
2014-11-18,205.55,11.74
2014-11-19,205.22,11.67
2014-11-20,205.58,11.55
2014-11-21,206.68,11.635
2014-11-24,207.26,11.66
2014-11-25,207.11,11.69
2014-11-26,207.64,11.66
2014-11-28,207.2,11.62
2014-12-01,205.76,11.68
2014-12-02,207.09,11.775
2014-12-03,207.89,11.765
2014-12-04,207.66,11.74
2014-12-05,208.0,11.75
2014-12-08,206.61,11.56
2014-12-09,206.47,11.62
2014-12-10,203.16,11.44
2014-12-11,204.19,11.47
2014-12-12,200.89,11.36
2014-12-15,199.51,11.14
2014-12-16,197.91,11.15
2014-12-17,201.79,11.27
2014-12-18,206.78,11.45
2014-12-19,206.52,11.51
2014-12-22,207.47,11.48
2014-12-23,207.75,11.5
2014-12-24,207.77,11.48
2014-12-26,208.44,11.56
2014-12-29,208.72,11.44
2014-12-30,207.6,11.3
2014-12-31,205.54,11.24
2015-01-02,205.43,11.26
2015-01-05,201.72,11.13
2015-01-06,199.82,10.95
2015-01-07,202.31,11.11
2015-01-08,205.9,11.245
2015-01-09,204.25,11.13
2015-01-12,202.65,11.09
2015-01-13,202.08,11.18
2015-01-14,200.86,11.16
2015-01-15,199.02,11.24
2015-01-16,201.63,11.34
2015-01-20,202.06,11.43
2015-01-21,203.08,11.45
2015-01-22,206.1,11.5
2015-01-23,204.97,11.46
2015-01-26,205.45,11.59
2015-01-27,202.74,11.61
2015-01-28,200.14,11.59
2015-01-29,201.99,11.69
2015-01-30,199.45,11.49
2015-02-02,201.92,11.61
2015-02-03,204.84,11.59
2015-02-04,204.06,11.65
2015-02-05,206.12,11.75
2015-02-06,205.55,11.65
2015-02-09,204.63,11.54
2015-02-10,206.81,11.69
2015-02-11,206.93,11.71
2015-02-12,208.92,11.79
2015-02-13,209.78,11.93
2015-02-17,210.11,11.92
2015-02-18,210.13,12.13
2015-02-19,209.98,12.22
2015-02-20,211.24,12.33
2015-02-23,211.21,12.26
2015-02-24,211.81,12.32
2015-02-25,211.63,12.29
2015-02-26,211.38,12.4
2015-02-27,210.66,12.35
2015-03-02,211.99,12.38
2015-03-03,211.12,12.32
2015-03-04,210.23,12.26
2015-03-05,210.46,12.33
2015-03-06,207.5,12.31
2015-03-09,208.36,12.27
2015-03-10,204.98,12.09
2015-03-11,204.5,12.2
2015-03-12,207.1,12.47
2015-03-13,205.83,12.48
2015-03-16,208.58,12.53
2015-03-17,207.96,12.56
2015-03-18,210.46,12.755
2015-03-19,209.5,12.61
2015-03-20,210.41,12.81
2015-03-23,210.0,12.87
2015-03-24,208.82,12.84
2015-03-25,205.76,12.81
2015-03-26,205.27,12.68
2015-03-27,205.74,12.73
2015-03-30,208.25,12.78
2015-03-31,206.43,12.53
2015-04-01,205.7,12.58
2015-04-02,206.44,12.69
2015-04-06,207.83,12.84
2015-04-07,207.28,12.9
2015-04-08,207.98,12.92
2015-04-09,208.9,12.92
2015-04-10,210.04,12.94
2015-04-13,209.09,12.85
2015-04-14,209.49,12.935
2015-04-15,210.43,13.0
2015-04-16,210.37,13.03
2015-04-17,207.95,12.925
2015-04-20,209.85,12.97
2015-04-21,209.6,13.17
2015-04-22,210.63,13.27
2015-04-23,211.16,13.26
2015-04-24,211.65,13.31
2015-04-27,210.77,13.28
2015-04-28,211.44,13.32
2015-04-29,210.57,13.2
2015-04-30,208.46,12.86
2015-05-01,210.72,13.02
2015-05-04,211.32,13.08
2015-05-05,208.9,12.83
2015-05-06,208.04,12.82
2015-05-07,208.87,12.84
2015-05-08,211.62,13.14
2015-05-11,210.61,12.93
2015-05-12,209.98,12.925
2015-05-13,210.02,13.01
2015-05-14,212.21,13.075
2015-05-15,212.44,13.14
2015-05-18,213.1,13.25
2015-05-19,213.03,13.26
2015-05-20,212.88,13.26
2015-05-21,213.5,13.305
2015-05-22,212.99,13.28
2015-05-26,210.7,13.11
2015-05-27,212.7,13.2
2015-05-28,212.46,13.17
2015-05-29,211.14,13.05
2015-06-01,211.57,13.11
2015-06-02,211.36,13.08
2015-06-03,211.92,13.13
2015-06-04,210.13,13.04
2015-06-05,209.77,12.96
2015-06-08,208.42,12.89
2015-06-09,208.45,12.76
2015-06-10,210.96,12.97
2015-06-11,211.65,13.03
2015-06-12,209.93,12.96
2015-06-15,209.1,13.0
2015-06-16,210.25,12.94
2015-06-17,210.59,12.83
2015-06-18,212.71,12.84
2015-06-19,210.81,12.85
2015-06-22,211.89,13.05
2015-06-23,212.05,13.2
2015-06-24,210.51,13.06
2015-06-25,209.83,13.02
2015-06-26,209.9,13.08
2015-06-29,205.47,12.75
2015-06-30,205.89,12.81
2015-07-01,207.57,12.9
2015-07-02,207.32,12.9
2015-07-06,206.67,12.81
2015-07-07,208.01,12.84
2015-07-08,204.53,12.31
2015-07-09,204.8,12.46
2015-07-10,207.48,12.66
2015-07-13,209.76,12.83
2015-07-14,210.72,12.91
2015-07-15,210.63,12.9
2015-07-16,212.27,12.95
2015-07-17,212.47,12.98
2015-07-20,212.62,12.98
2015-07-21,211.76,12.94
2015-07-22,211.29,12.88
2015-07-23,210.14,12.87
2015-07-24,207.94,12.75
2015-07-27,206.74,12.7
2015-07-28,209.31,12.76
2015-07-29,210.77,12.81
2015-07-30,210.82,12.83
2015-07-31,210.45,12.93
2015-08-03,209.73,12.88
2015-08-04,209.32,12.86
2015-08-05,210.1,12.94
2015-08-06,208.35,12.9
2015-08-07,207.92,12.94
2015-08-10,210.63,13.13
2015-08-11,208.66,12.9
2015-08-12,208.92,12.82
2015-08-13,208.7,12.92
2015-08-14,209.36,12.92
2015-08-17,210.56,12.95
2015-08-18,209.93,12.86
2015-08-19,208.28,12.72
2015-08-20,204.01,12.34
2015-08-21,197.63,11.92
2015-08-24,189.5,11.5
2015-08-25,187.23,11.57
2015-08-26,194.68,12.03
2015-08-27,199.16,12.25
2015-08-28,199.24,12.31
2015-08-31,197.54,12.12
2015-09-01,191.77,11.57
2015-09-02,195.41,11.78
2015-09-03,195.65,11.87
2015-09-04,192.59,11.49
2015-09-08,197.46,11.76
2015-09-09,194.76,11.74
2015-09-10,195.85,11.73
2015-09-11,196.74,11.74
2015-09-14,195.98,11.71
2015-09-15,198.45,11.8
2015-09-16,200.14,11.9
2015-09-17,199.7,11.89
2015-09-18,195.36,11.51
2015-09-21,196.44,11.58
2015-09-22,193.9,11.41
2015-09-23,193.6,11.41
2015-09-24,192.93,11.33
2015-09-25,192.87,11.61
2015-09-28,187.91,11.33
2015-09-29,188.08,11.19
2015-09-30,191.59,11.42
2015-10-01,192.13,11.51
2015-10-02,195.0,11.65
2015-10-05,198.47,11.94
2015-10-06,197.79,11.84
2015-10-07,199.41,12.03
2015-10-08,201.21,12.07
2015-10-09,201.33,12.1
2015-10-12,201.52,12.12
2015-10-13,200.25,11.99
2015-10-14,199.29,11.85
2015-10-15,202.35,12.15
2015-10-16,203.27,12.21
2015-10-19,203.37,12.15
2015-10-20,203.11,12.08
2015-10-21,201.85,12.24
2015-10-22,205.21,12.39
2015-10-23,207.52,12.51
2015-10-26,206.99,12.5
2015-10-27,206.57,12.4
2015-10-28,208.94,12.52
2015-10-29,208.89,12.38
2015-10-30,207.93,12.32
2015-11-02,210.39,12.41
2015-11-03,211.0,12.4
2015-11-04,210.38,12.34
2015-11-05,210.15,12.43
2015-11-06,210.04,12.4
2015-11-09,208.08,12.35
2015-11-10,208.56,12.48
2015-11-11,207.74,12.53
2015-11-12,204.84,12.41
2015-11-13,202.54,12.35
2015-11-16,205.62,12.47
2015-11-17,205.47,12.5
2015-11-18,208.73,12.56
2015-11-19,208.55,12.56
2015-11-20,209.31,12.62
2015-11-23,209.07,12.56
2015-11-24,209.35,12.62
2015-11-25,209.32,12.54
2015-11-27,209.56,12.48
2015-11-30,208.69,12.38
2015-12-01,210.68,12.57
2015-12-02,208.53,12.47
2015-12-03,205.61,12.35
2015-12-04,209.62,12.42
2015-12-07,208.35,12.39
2015-12-08,206.95,12.23
2015-12-09,205.34,12.09
2015-12-10,205.87,12.2
2015-12-11,201.88,12.01
2015-12-14,202.9,12.12
2015-12-15,205.03,12.07
2015-12-16,208.03,12.37
2015-12-17,204.86,12.25
2015-12-18,200.02,12.095
2015-12-21,201.67,12.05
2015-12-22,203.5,12.14
2015-12-23,206.02,12.27
2015-12-24,205.68,12.12
2015-12-28,205.21,12.13
2015-12-29,207.4,12.31
2015-12-30,205.93,12.24
2015-12-31,203.87,12.12
2016-01-04,201.02,11.93
2016-01-05,201.36,12.08
2016-01-06,198.82,11.87
2016-01-07,194.05,11.69
2016-01-08,191.92,11.44
2016-01-11,192.11,11.52
2016-01-12,193.66,11.46
2016-01-13,188.83,11.36
2016-01-14,191.93,11.5
2016-01-15,187.81,11.175
2016-01-19,188.06,11.27
2016-01-20,185.65,10.84
2016-01-21,186.69,10.8
2016-01-22,190.52,11.29
2016-01-25,187.64,11.05
2016-01-26,190.2,11.2
2016-01-27,188.13,11.21
2016-01-28,189.11,11.23
2016-01-29,193.72,11.5
2016-02-01,193.65,11.43
2016-02-02,190.16,11.31
2016-02-03,191.3,11.17
2016-02-04,191.6,11.14
2016-02-05,187.95,10.95
2016-02-08,185.42,10.93
2016-02-09,185.43,10.72
2016-02-10,185.27,10.53
2016-02-11,182.86,10.32
2016-02-12,186.63,10.41
2016-02-16,189.78,10.79
2016-02-17,192.88,10.88
2016-02-18,192.09,10.88
2016-02-19,192.0,10.83
2016-02-22,194.78,11.01
2016-02-23,192.32,10.83
2016-02-24,193.2,10.94
2016-02-25,195.54,11.07
2016-02-26,195.09,11.06
2016-02-29,193.56,10.89
2016-03-01,198.11,11.16
2016-03-02,199.0,11.32
2016-03-03,199.78,11.4
2016-03-04,200.43,11.52
2016-03-07,200.59,11.4
2016-03-08,198.4,11.29
2016-03-09,199.38,11.28
2016-03-10,199.54,11.23
2016-03-11,202.76,11.53
2016-03-14,202.5,11.58
2016-03-15,202.17,11.43
2016-03-16,203.34,11.45
2016-03-17,204.63,11.49
2016-03-18,204.38,11.45
2016-03-21,204.67,11.5
2016-03-22,204.56,11.57
2016-03-23,203.21,11.42
2016-03-24,203.12,11.35
2016-03-28,203.24,11.52
2016-03-29,205.12,11.64
2016-03-30,206.02,11.6
2016-03-31,205.52,11.41
2016-04-01,206.92,11.13
2016-04-04,206.25,11.13
2016-04-05,204.19,10.89
2016-04-06,206.42,11.07
2016-04-07,203.95,11.01
2016-04-08,204.5,11.33
2016-04-11,204.02,11.26
2016-04-12,205.92,11.52
2016-04-13,208.0,11.84
2016-04-14,208.01,11.89
2016-04-15,207.78,11.78
2016-04-18,209.24,11.87
2016-04-19,209.9,12.05
2016-04-20,210.1,12.12
2016-04-21,208.97,12.12
2016-04-22,208.97,12.21
2016-04-25,208.61,12.13
2016-04-26,208.92,12.08
2016-04-27,209.35,12.07
2016-04-28,207.45,11.52
2016-04-29,206.33,11.42
2016-05-02,207.97,11.63
2016-05-03,206.16,11.52
2016-05-04,205.01,11.42
2016-05-05,204.97,11.48
2016-05-06,205.72,11.54
2016-05-09,205.89,11.53
2016-05-10,208.45,11.82
2016-05-11,206.5,11.6
2016-05-12,206.56,11.69
2016-05-13,204.76,11.53
2016-05-16,206.78,11.69
2016-05-17,204.85,11.61
2016-05-18,204.91,11.62
2016-05-19,204.2,11.54
2016-05-20,205.49,11.62
2016-05-23,205.21,11.57
2016-05-24,207.87,11.655
2016-05-25,209.28,11.74
2016-05-26,209.34,11.73
2016-05-27,210.24,11.695
2016-05-31,209.84,11.79
2016-06-01,210.27,11.78
2016-06-02,210.91,11.68
2016-06-03,210.28,11.73
2016-06-06,211.35,11.85
2016-06-07,211.68,11.93
2016-06-08,212.37,12.0
2016-06-09,212.08,11.86
2016-06-10,210.07,11.65
2016-06-13,208.45,11.44
2016-06-14,208.04,11.39
2016-06-15,207.75,11.5
2016-06-16,208.37,11.45
2016-06-17,206.52,11.43
2016-06-20,207.85,11.69
2016-06-21,208.44,11.77
2016-06-22,208.1,11.57
2016-06-23,210.81,11.83
2016-06-24,203.24,11.34
2016-06-27,199.6,11.28
2016-06-28,203.2,11.45
2016-06-29,206.66,11.6
2016-06-30,209.48,11.5
2016-07-01,209.92,11.48
2016-07-05,208.41,11.48
2016-07-06,209.66,11.48
2016-07-07,209.53,11.49
2016-07-08,212.65,11.57
2016-07-11,213.4,11.85
2016-07-12,214.95,11.92
2016-07-13,214.92,11.9
2016-07-14,216.12,11.92
2016-07-15,215.83,11.88
2016-07-18,216.41,11.91
2016-07-19,216.19,11.83
2016-07-20,217.09,11.93
2016-07-21,216.27,11.84
2016-07-22,217.24,11.86
2016-07-25,216.65,11.82
2016-07-26,216.75,11.83
2016-07-27,216.52,11.85
2016-07-28,216.77,11.85
2016-07-29,217.12,12.06
2016-08-01,216.94,12.1
2016-08-02,215.55,11.95
2016-08-03,216.18,11.89
2016-08-04,216.41,12.06
2016-08-05,218.18,12.1
2016-08-08,218.05,12.15
2016-08-09,218.18,12.26
2016-08-10,217.64,12.3
2016-08-11,218.65,12.39
2016-08-12,218.46,12.33
2016-08-15,219.09,12.4
2016-08-16,217.96,12.29
2016-08-17,218.37,12.39
2016-08-18,218.86,12.33
2016-08-19,218.54,12.3
2016-08-22,218.53,12.37
2016-08-23,218.97,12.38
2016-08-24,217.85,12.37
2016-08-25,217.7,12.31
2016-08-26,217.29,12.22
2016-08-29,218.36,12.26
2016-08-30,218.0,12.26
2016-08-31,217.38,12.28
2016-09-01,217.39,12.37
2016-09-02,218.37,12.46
2016-09-06,219.03,12.53
2016-09-07,219.01,12.59
2016-09-08,218.51,12.53
2016-09-09,213.28,12.33
2016-09-12,216.34,12.43
2016-09-13,213.23,12.21
2016-09-14,213.15,12.13
2016-09-15,215.28,12.19
2016-09-16,213.37,12.09
2016-09-19,213.41,12.13
2016-09-20,213.42,12.3
2016-09-21,215.82,12.66
2016-09-22,217.18,12.82
2016-09-23,215.99,12.64
2016-09-26,214.24,12.53
2016-09-27,215.57,12.67
2016-09-28,216.64,12.65
2016-09-29,214.68,12.56
2016-09-30,216.3,12.54
2016-10-03,215.78,12.5
2016-10-04,214.68,12.43
2016-10-05,215.63,12.51
2016-10-06,215.78,12.45
2016-10-07,215.04,12.45
2016-10-10,216.16,12.49
2016-10-11,213.43,12.38
2016-10-12,213.71,12.36
2016-10-13,213.01,12.34
2016-10-14,213.12,12.34
2016-10-17,212.38,12.35
2016-10-18,213.71,12.42
2016-10-19,214.28,12.46
2016-10-20,213.88,12.57
2016-10-21,213.98,12.57
2016-10-24,214.89,12.59
2016-10-25,214.17,12.6
2016-10-26,213.74,12.58
2016-10-27,213.17,12.6
2016-10-28,212.54,12.62
2016-10-31,212.55,12.63
2016-11-01,211.01,12.58
2016-11-02,209.74,12.5
2016-11-03,208.78,12.53
2016-11-04,208.55,12.38
2016-11-07,213.15,49.87
2016-11-08,214.11,49.81
2016-11-09,216.38,49.39
2016-11-10,216.92,49.43
2016-11-11,216.42,49.5
2016-11-14,216.59,49.56
2016-11-15,218.28,49.64
2016-11-16,217.87,49.4
2016-11-17,218.99,50.14
2016-11-18,218.5,49.39
2016-11-21,220.15,49.79
2016-11-22,220.58,49.91
2016-11-23,220.7,49.91
2016-11-25,221.52,49.49
2016-11-28,220.48,49.92
2016-11-29,220.91,49.97
2016-11-30,220.38,49.89
2016-12-01,219.57,49.47
2016-12-02,219.68,49.62
2016-12-05,221.0,49.56
2016-12-06,221.7,49.78
2016-12-07,224.6,50.52
2016-12-08,225.15,51.1
2016-12-09,226.51,51.25
2016-12-12,226.25,50.75
2016-12-13,227.76,51.35
2016-12-14,225.88,50.56
2016-12-15,226.81,50.56
2016-12-16,225.04,50.12
2016-12-19,225.53,50.55
2016-12-20,226.4,50.6
2016-12-21,225.77,49.75
2016-12-22,225.38,49.67
2016-12-23,225.71,49.76
2016-12-27,226.27,49.45
2016-12-28,224.4,49.38
2016-12-29,224.35,48.88
2016-12-30,223.53,48.86
2017-01-03,225.24,49.26
2017-01-04,226.58,50.25
2017-01-05,226.4,50.54
2017-01-06,227.21,50.46
2017-01-09,226.46,50.51
2017-01-10,226.46,50.32
2017-01-11,227.1,50.65
2017-01-12,226.53,50.57
2017-01-13,227.05,50.89
2017-01-17,226.25,50.32
2017-01-18,226.75,50.31
2017-01-19,225.91,50.17
2017-01-20,226.74,50.49
2017-01-23,226.15,50.52
2017-01-24,227.6,50.65
2017-01-25,229.57,51.18
2017-01-26,229.33,51.25
2017-01-27,228.97,50.83
2017-01-30,227.55,50.69
2017-01-31,227.53,50.57
2017-02-01,227.62,50.84
2017-02-02,227.77,50.82
2017-02-03,229.34,51.05
2017-02-06,228.93,50.97
2017-02-07,228.94,50.94
2017-02-08,229.24,51.09
2017-02-09,230.6,51.02
2017-02-10,231.51,51.38
2017-02-13,232.77,51.58
2017-02-14,233.7,51.21
2017-02-15,234.92,51.16
2017-02-16,234.72,51.22
2017-02-17,235.09,51.19
2017-02-21,236.49,51.62
2017-02-22,236.28,51.68
2017-02-23,236.44,51.63
2017-02-24,236.74,51.52
2017-02-27,237.11,51.36
2017-02-28,236.47,51.23
2017-03-01,239.78,51.83
2017-03-02,238.27,51.34
2017-03-03,238.42,51.37
2017-03-06,237.71,51.25
2017-03-07,237.0,51.13
2017-03-08,236.56,50.97
2017-03-09,236.86,50.97
2017-03-10,237.69,51.34
2017-03-13,237.81,51.6
2017-03-14,236.9,51.24
2017-03-15,238.95,51.76
2017-03-16,238.48,51.66
2017-03-17,237.03,51.83
2017-03-20,236.77,51.8468
2017-03-21,233.73,51.44
2017-03-22,234.28,51.51
2017-03-23,234.03,51.55
2017-03-24,233.86,51.87
2017-03-27,233.62,51.9
2017-03-28,235.32,52.34
2017-03-29,235.54,52.27
2017-03-30,236.29,51.98
2017-03-31,235.74,51.5
2017-04-03,235.33,51.76
2017-04-04,235.48,51.58
2017-04-05,234.78,51.22
2017-04-06,235.44,50.96
2017-04-07,235.2,51.07
2017-04-10,235.34,50.95
2017-04-11,235.06,51.21
2017-04-12,234.03,51.04
2017-04-13,232.51,50.61
2017-04-17,234.57,51.15
2017-04-18,233.87,50.99
2017-04-19,233.44,50.96
2017-04-20,235.34,51.27
2017-04-21,234.59,51.46
2017-04-24,237.17,51.82
2017-04-25,238.55,52.01
2017-04-26,238.4,52.07
2017-04-27,238.6,52.11
2017-04-28,238.08,51.86
2017-05-01,238.68,52.06
2017-05-02,238.77,52.22
2017-05-03,238.48,52.35
2017-05-04,238.76,52.48
2017-05-05,239.7,52.77
2017-05-08,239.66,52.79
2017-05-09,239.44,52.62
2017-05-10,239.87,52.38
2017-05-11,239.38,52.24
2017-05-12,238.98,52.37
2017-05-15,240.3,52.52
2017-05-16,240.08,52.56
2017-05-17,235.82,52.48
2017-05-18,236.77,52.62
2017-05-19,238.31,53.05
2017-05-22,239.52,53.02
2017-05-23,240.05,53.09
2017-05-24,240.61,53.01
2017-05-25,241.76,53.15
2017-05-26,241.71,53.18
2017-05-30,241.5,53.29
2017-05-31,241.44,53.29
2017-06-01,243.36,53.77
2017-06-02,244.17,54.9
2017-06-05,243.99,54.69
2017-06-06,243.21,54.73
2017-06-07,243.66,54.71
2017-06-08,243.78,54.58
2017-06-09,243.41,54.09
2017-06-12,243.36,54.26
2017-06-13,244.55,54.56
2017-06-14,244.24,54.53
2017-06-15,243.77,54.0
2017-06-16,242.64,54.22
2017-06-19,244.66,54.39
2017-06-20,243.01,54.06
2017-06-21,242.95,53.98
2017-06-22,242.84,54.09
2017-06-23,243.13,54.05
2017-06-26,243.29,53.9
2017-06-27,241.33,53.77
2017-06-28,243.49,54.01
2017-06-29,241.35,53.47
2017-06-30,241.8,53.65
2017-07-03,242.21,53.39
2017-07-05,242.77,53.4
2017-07-06,240.55,53.01
2017-07-07,242.11,52.98
2017-07-10,242.37,52.84
2017-07-11,242.19,53.2
2017-07-12,244.01,53.57
2017-07-13,244.42,53.5
2017-07-14,245.56,53.63
2017-07-17,245.53,53.56
2017-07-18,245.66,53.84
2017-07-19,246.99,54.06
2017-07-20,247.1,54.26
2017-07-21,246.88,54.36
2017-07-24,246.82,54.25
2017-07-25,247.42,54.06
2017-07-26,247.43,54.24
2017-07-27,247.2,54.42
2017-07-28,246.91,54.58
2017-07-31,246.77,54.76
2017-08-01,247.32,55.08
2017-08-02,247.44,55.05
2017-08-03,246.96,55.19
2017-08-04,247.41,55.14
2017-08-07,247.87,55.12
2017-08-08,247.26,55.06
2017-08-09,247.25,54.72
2017-08-10,243.76,54.15
2017-08-11,244.12,54.07
2017-08-14,246.54,54.47
2017-08-15,246.51,54.4
2017-08-16,246.94,54.58
2017-08-17,243.09,54.21
2017-08-18,242.71,54.45
2017-08-21,242.9,54.33
2017-08-22,245.44,54.44
2017-08-23,244.56,54.46
2017-08-24,243.99,54.18
2017-08-25,244.56,54.36
2017-08-28,244.57,54.42
2017-08-29,244.85,54.31
2017-08-30,246.01,54.28
2017-08-31,247.49,54.71
2017-09-01,247.84,54.49
2017-09-05,246.06,54.25
2017-09-06,246.9,54.48
2017-09-07,246.87,54.8
2017-09-08,246.58,54.97
2017-09-11,249.21,55.22
2017-09-12,250.05,55.26
2017-09-13,250.17,55.15
2017-09-14,250.09,55.16
2017-09-15,249.19,55.24
2017-09-18,249.72,55.25
2017-09-19,249.97,55.57
2017-09-20,250.06,55.59
2017-09-21,249.39,55.37
2017-09-22,249.44,55.43
2017-09-25,248.93,55.55
2017-09-26,249.08,55.55
2017-09-27,250.05,55.66
2017-09-28,250.35,55.7
2017-09-29,251.23,55.71
2017-10-02,252.32,55.71
2017-10-03,252.86,56.04
2017-10-04,253.16,56.05
2017-10-05,254.66,56.02
2017-10-06,254.37,55.99
2017-10-09,253.95,56.06
2017-10-10,254.62,56.46
2017-10-11,255.02,56.75
2017-10-12,254.64,56.68
2017-10-13,254.95,57.38
2017-10-16,255.29,57.64
2017-10-17,255.47,57.58
2017-10-18,255.72,57.52
2017-10-19,255.79,57.39
2017-10-20,257.11,57.52
2017-10-23,256.11,57.66
2017-10-24,256.56,58.14
2017-10-25,255.29,57.67
2017-10-26,255.62,57.98
2017-10-27,257.71,58.42
2017-10-30,256.75,58.4
2017-10-31,257.15,58.65
2017-11-01,257.49,58.98
2017-11-02,257.59,59.05
2017-11-03,258.45,59.19
2017-11-06,258.85,59.18
2017-11-07,258.67,59.65
2017-11-08,259.11,60.02
2017-11-09,258.17,59.52
2017-11-10,258.09,59.08
2017-11-13,258.33,58.82
2017-11-14,257.73,58.51
2017-11-15,256.44,58.08
2017-11-16,258.62,58.98
2017-11-17,257.86,58.69
2017-11-20,258.3,58.98
2017-11-21,259.99,59.52
2017-11-22,259.76,59.56
2017-11-24,260.36,60.05
2017-11-27,260.23,59.79
2017-11-28,262.87,59.97
2017-11-29,262.71,59.85
2017-11-30,265.01,59.91
2017-12-01,264.46,59.64
2017-12-04,264.14,59.01
2017-12-05,263.19,59.16
2017-12-06,263.24,58.94
2017-12-07,264.07,59.32
2017-12-08,265.51,59.6
2017-12-11,266.31,59.8
2017-12-12,266.78,59.91
2017-12-13,266.75,60.15
2017-12-14,265.66,59.87
2017-12-15,266.51,59.9
2017-12-18,268.2,60.62
2017-12-19,267.17,59.61
2017-12-20,267.03,59.69
2017-12-21,267.58,59.73
2017-12-22,267.51,60.01
2017-12-26,267.19,60.04
2017-12-27,267.32,59.96
2017-12-28,267.87,59.82
2017-12-29,266.86,59.93
2018-01-02,268.77,60.29
2018-01-03,270.47,61.12
2018-01-04,271.61,61.87
2018-01-05,273.42,62.04
2018-01-08,273.92,62.4
2018-01-09,274.54,62.44
2018-01-10,274.12,62.84
2018-01-11,276.12,63.26
2018-01-12,277.92,63.46
2018-01-16,276.97,63.46
2018-01-17,279.61,63.97
2018-01-18,279.14,63.43
2018-01-19,280.41,63.83
2018-01-22,282.69,64.1
2018-01-23,283.29,64.49
2018-01-24,283.18,64.51
2018-01-25,283.3,64.2
2018-01-26,286.58,64.67
2018-01-29,284.68,64.12
2018-01-30,281.76,63.3
2018-01-31,281.9,62.94
2018-02-01,281.58,63.25
2018-02-02,275.45,62.32
2018-02-05,263.93,59.37
2018-02-06,269.13,60.81
2018-02-07,267.67,60.27
2018-02-08,257.63,58.48
2018-02-09,261.5,59.07
2018-02-12,265.34,60.22
2018-02-13,266.0,59.48
2018-02-14,269.59,60.38
2018-02-15,273.03,60.67
2018-02-16,273.11,61.6
2018-02-20,271.4,61.1
2018-02-21,270.05,60.49
2018-02-22,270.4,60.77
2018-02-23,274.71,61.66
2018-02-26,277.9,62.46
2018-02-27,274.43,61.61
2018-02-28,271.65,61.07
2018-03-01,267.7,59.3
2018-03-02,269.08,59.97
2018-03-05,272.19,60.24
2018-03-06,272.88,60.61
2018-03-07,272.78,60.1
2018-03-08,274.1,60.47
2018-03-09,278.87,60.62
2018-03-12,278.52,60.68
2018-03-13,276.72,60.58
2018-03-14,275.3,60.84
2018-03-15,275.0,60.96
2018-03-16,274.2,60.69
2018-03-19,270.49,59.66
2018-03-20,270.95,60.0
2018-03-21,270.43,60.08
2018-03-22,263.67,59.53
2018-03-23,258.05,58.28
2018-03-26,265.11,59.11
2018-03-27,260.6,59.25
2018-03-28,259.83,59.92
2018-03-29,263.15,60.68
2018-04-02,257.47,59.46
2018-04-03,260.77,60.21
2018-04-04,263.56,60.27
2018-04-05,265.64,60.57
2018-04-06,259.72,59.62
2018-04-09,261.0,60.15
2018-04-10,265.15,60.48
2018-04-11,263.76,60.33
2018-04-12,265.93,60.23
2018-04-13,265.15,60.23
2018-04-16,267.33,60.4
2018-04-17,270.19,60.63
2018-04-18,270.39,61.04
